,Created_At,Tweet_Id,Username,Text,Sentimen
334,2020-12-31 01:21:21+00:00,1.34445355722378E+018,Revan33432575,b'UU Cipta Kerja sebagai stimulus untuk pemerataan pembangunan dan ekonomi di wilayah Indonesia Timur\n\n#InvestasiCegahKorupsi https://t.co/zLxeUMkrFT',positif
335,2020-12-31 01:19:15+00:00,1.34445302981098E+018,MynaEve,"b'Sebuah lompatan untuk kemajuan ekonomi Indonesia semakin cepat, karena banyak iklim berusaha yang tidak sehat dipangkas dalam UU cipta kerja. Cc @bregodosiber_\n@nirankara_oke\n@tribuana_saja\n@naradhipta_yujo\n@lintang_akhir\n@KangBimoJogja\n.\n#BarisanProKerja\n#InvestasiCegahKorupsi https://t.co/OXfGQ9ZtTF'",positif
336,2020-12-31 01:16:17+00:00,1.34445228399248E+018,okezonenews,"b'Hari Terakhir 2020, Pasar Jaya Masih Pikir-Pikir untuk Tutup Pasar Tanah Abang    #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/7VjoxUz49B'",negatif
337,2020-12-31 01:16:15+00:00,1.34445227262583E+018,NenkMonica2,"b'Dg dibubarkannya FPI (Front Pembela Islam), maka Indonesia akan segera :\n- Ekonomi Meroket\n- Pandemi Virus Covid lenyap\n- Lapangan Kerja melimpah\n- Pengangguran Tdk ada lagi\n- Kesejahteraan Rakyat terjamin\n- Tidak ada lagi Penistaan Agama\n- Mobil Esemka segera launching'",positif
338,2020-12-31 01:15:41+00:00,1.34445213092128E+018,Toto54474835,b'Pemerintah juga mendorong pelaku ekonomi kreatif terutama UMKM seperti oleh-oleh untuk bangkit dan memanfaatkan teknologi digital. Pemerintah sudah membuat gerakan Bangga Buatan Indonesia\nOBL Hilangkan Izin Berbelit\nOBL Tangkal Pungli &amp; Korupsi\n#InvestasiCegahKorupsi https://t.co/LtdmAn2IV4',positif
339,2020-12-31 01:10:22+00:00,1.34445079495165E+018,CNNIndonesia,"b'Saksikan Kaleidoskop Telkom Indonesia 2020 ""Selalu Ada Untuk Indonesia, Lawan Pandemi Pulihkan Ekonomi"".\n\nSimak selengkapnya, Kamis (31/12), Pukul 15.00 WIB, hanya di @TransvisionID atau https://t.co/vi8Qp9olza! #Ads https://t.co/dl31EzwWir'",positif
340,2020-12-31 01:04:22+00:00,1.34444928376481E+018,DitjenKN,b'Pemerintah melalui Lembaga Pembiayaan Ekspor Indonesia (LPEI) selaku #SMVKemenkeu menyalurkan dana Investasi Pemerintah dalam program Pemulihan Ekonomi Nasional (IP PEN) sebesar Rp4 triliun kepada PT Perkebunan Nusantara III.\n\n#APBN2020',positif
341,2020-12-31 00:59:54+00:00,1.34444816073153E+018,rezaspn,"b'Negara lain fokus perbaikan penanganan pandemi dan ekonomi, di sini masih sibuk sama ormas yang bukan masalah prioritas negara.\n\nSemua problem Indonesia seolah hanya yang ada di pulau jawa, wa bil khusus DKI Jakarta.'",negatif
342,2020-12-31 00:58:02+00:00,1.34444768944282E+018,KangMaman204,b'Drama Korea Terpopuler Desember 2020\n https://t.co/KjID9xc0tZ lewat @Id Times - Berita Indonesia Terkini - Politik | Hukum | Ekonomi | Nasional',positif
343,2020-12-31 00:49:59+00:00,1.34444566557363E+018,okezonenews,"b'Kekuatan Dolar AS Kian Pudar, Ini Penyebabnya #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/yGIN4jxd6q'",negatif
344,2020-12-31 00:47:53+00:00,1.34444513649158E+018,Agus_tok8,b'@QeenBee0 Setelah hampir setahun covid 19 memporak-porandakan sendi\xc2\xb2 ekonomi Indonesia. Semoga tahun 2021 pandemi segera berakir.\nBANGKITLAH NEGERIKU',positif
345,2020-12-31 00:46:21+00:00,1.34444475015008E+018,npp072,"b'@QueenZhuu Bismillahirrahmanirrahim harapan aku semoga ekonomi di Indonesia bisa tetep stabil, kriminal semakin diminimalisir, pemerintah nya ngga korupsi lagi \xf0\x9f\x98\xa3'",positif
346,2020-12-31 00:45:29+00:00,1.34444453140455E+018,Romzy71455019,"b'@sihol72 @kennol61 @Fahrihamzah @mohmahfudmd Loe ngomong ekonomi,\nNoh mentri terbaik...3X salah prediksi perrtumbuhan\nSemenjak ada kardus yg di gembok\nIndonesia tambah hancur'",negatif
347,2020-12-31 00:42:05+00:00,1.34444367651322E+018,dailymatenews,"b'Antara Investor Asing, Tenaga Kerja Indonesia dan Ekonomi Negeri https://t.co/KppUkVMYEu #analisa dan sebelum beraktivitas, yuk baca berita lainnya di situs https://t.co/xeLAFysKe2 https://t.co/OU2MNuQbrZ'",positif
348,2020-12-31 00:40:47+00:00,1.34444334774671E+018,rlaapdlfk,"b'gais, negara yng menarik buat dibahas dari segi pemerintahan, politik, sosial, budaya dan ekonomi. selain Indonesia'",positif
349,2020-12-31 00:39:59+00:00,1.34444314514505E+018,S4wal,"b'@QueenZhuu Harapan saya di 2021:\nSemoga Indonesia, aku &amp; keluargaku serta kita semua diberikan kondisi tetap sehat walafiat &amp; Covid segera musnah serta ekonomi kita juga bisa membaik kembali.\nYakni suami dpt kerjaan lagi &amp; bisa mencukupi kebutuhan keluarga.\nAnak2 lancar kuliahnya.\nAamiin'",positif
350,2020-12-31 00:39:29+00:00,1.34444302273017E+018,ikhsanww,"b'sepertinya pihak ibox, erafone, digimap dan lainnya meremehkan kemampuan ekonomi orang Indonesia dengan mengimpor stok barang cuma sedikit. Masa semua stok iphone pro dan promax yg versi 128 GB abis \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",negatif
351,2020-12-31 00:38:07+00:00,1.34444267589475E+018,Musthofa1983,"b'#InvestasiCegahKorupsi\nSelamat datang Januari 2021....tahun depan menjadi peluang untuj mendorong pemulihan ekonomi Indonesia. Ayo semuanya bangkit dukung Pemerintag tinggalkan 2020 dengan senyuman, hindari ormas afiliasi Isis..#BarisanProKerja https://t.co/x2zLPxuat9'",positif
352,2020-12-31 00:37:19+00:00,1.34444247791944E+018,FPKSDPRRI,"b'Outlook Ekonomi 2021, Anggota FPKS: Ekonomi Indonesia Berpeluang untuk Pulih https://t.co/0pQFg2jurG lewat @FPKSDPRRI | @AnisbyarwatiPKS'",positif
353,2020-12-31 00:33:46+00:00,1.34444158365181E+018,johnbralink,b'@henrysubiakto Yg jelas meningkatkan kepercayaan investor tentang keamanan dan kenyamanan bisnis di Indonesia. Semoga dapat mempercepat pertumbuhan ekonomi dan kesejahteraan bangsa Indonesia\xf0\x9f\x99\x8f\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8',positif
354,2020-12-31 00:33:35+00:00,1.34444153688118E+018,geoxgraphic,"b'Industri yang kuat dapat menjadikan ekonomi indonesia terjamin, juga UU cipta kerja mengaturnya bersamaan dengan melestarikan lingkungan  #InvestasiCegahKorupsi https://t.co/lDnjxxyfJp'",positif
355,2020-12-31 00:32:49+00:00,1.34444134351535E+018,anggwitaa,b'jangan lupakan bahwan ekonomi indonesia sangat dipengaruhi oleh pekerja  #InvestasiCegahKorupsi https://t.co/kEXyAFMN3l',positif
356,2020-12-31 00:32:49+00:00,1.34444134297845E+018,Sojungal,b'kedepan nya Indonesia akan memajukan ekonomi yang lebih hijau   #InvestasiCegahKorupsi https://t.co/mBNE8CtCpC',positif
357,2020-12-31 00:32:47+00:00,1.34444133380134E+018,AnniaW3,b'Dimasa pandemi covid19 ekonomi Indonesia akan bangkit dengan adanya UU Cipta Kerja #InvestasiCegahKorupsi https://t.co/RF5golMxeD',positif
358,2020-12-31 00:32:27+00:00,1.34444125237731E+018,esbnana,b'pasca pandemi covid 19 ekonomi Indonesia akan bangkit dengan cepat berkat UU Cipta Kerja   #InvestasiCegahKorupsi https://t.co/haA9ELf3gf',positif
359,2020-12-31 00:32:24+00:00,1.34444123900593E+018,Andraa0O,b'Indonesia akan bertransformasi menjadi bangsa yang besar dengan kemakmuran ekonomi nya dengan adanya UU Cipta Kerja #InvestasiCegahKorupsi https://t.co/RK25MyM6CO',positif
360,2020-12-31 00:32:23+00:00,1.34444123291991E+018,AmarMak76339036,b'Tahun 2021 merupakan tahun peluang untuk mendorong pemulihan ekonomi Indonesia.\n\n#InvestasiCegahKorupsi\n#BarisanProKerja https://t.co/5eR78fwQgK',positif
361,2020-12-31 00:32:00+00:00,1.34444113714726E+018,gugus12312,"b'UU Cipta Kerja membantu memudahkan perizinan untuk investasi. Dengan iklim investasi yang semakin baik, maka ekonomi Indonesia bisa kembali pulih setelah pandemi.\nOBL Tangkal Pungli &amp; Korupsi\n#InvestasiCegahKorupsi https://t.co/zOpODueSDV'",positif
362,2020-12-31 00:30:43+00:00,1.34444081354403E+018,Mpi_Ceee,"b'@QueenZhuu Harapanku di tahun 2021:\nSemoga pandemi ini bisa segera diatasi.\nEkonomi Indonesia kembali bangkit &amp; membaik, termasuk ekonomiku dan keluargaku bisa bangkit juga yakni aku dapat kerjaan lagi.\nKita tetap bisa hidup rukun, damai, aman &amp; sejahtera dgn tetangga &amp; keluarga.\nAamiin'",positif
363,2020-12-31 00:30:06+00:00,1.34444065812007E+018,dailymatenews,"b'Holding Hotel Tingkatkan Daya Saing Jaringan Hotel Indonesia https://t.co/aLCwraRX4u #ekonomi dan kalo suka, yuk baca berita lainnya di situs https://t.co/xeLAFysKe2 https://t.co/i2MTXwKD3n'",positif
364,2020-12-31 00:30:00+00:00,1.34444063497157E+018,winducc,b'Pemerintah selalu optimis ekonomi hijau akan membawa Indonesia ke arah yg lebih baik  #InvestasiCegahKorupsi https://t.co/7IcgAo9Z3y',positif
365,2020-12-31 00:30:00+00:00,1.34444063455649E+018,Diandra947,b'UU Cipta Kerja menjadi kunci kebangkitan ekonomi Indonesia.\n\nOBL Tangkal Pungli &amp; Korupsi\n#InvestasiCegahKorupsi https://t.co/hqTEZRWpW6',positif
366,2020-12-31 00:30:00+00:00,1.34444063414954E+018,syahdudii,b'ekonomi hijau akan menjadi prioritas Indonesia demi kembalikan ekonomi pasca pandemi  #InvestasiCegahKorupsi https://t.co/Y3DqFwGO4x',positif
367,2020-12-31 00:30:00+00:00,1.34444063358331E+018,meldyyu,b'Indonesia optimis akan bangkit dan menumbuhkan ekonomi hijau  #InvestasiCegahKorupsi https://t.co/8iVlhNANUK',positif
368,2020-12-31 00:17:02+00:00,1.34443737371564E+018,Lelaki_Pendiem,b'@QueenZhuu Harapanku 2021:\nSemoga Indonesia bebas Corona dan kondisi ekonomi nasional dan masyarakat serta keluargaku juga ikut membaik.\nOrtuku dapat kerjaan lagi.\nSemoga kuliahku lancar dan mata kuliah yg ku ambil persemesternya lulus semua.\nAamiin',positif
369,2020-12-31 00:08:05+00:00,1.34443511916404E+018,voaislam,b'Anis Byarwati: Tren Ekonomi Indonesia Sudah Turun Sebelum Pandemi - https://t.co/EzvWuj59Se https://t.co/dxX6QgOCpN',negatif
370,2020-12-30 23:48:02+00:00,1.34443007358824E+018,merdekadotcom,"b'Catatan Ekonomi Indonesia yang Cetak Sejarah Sepanjang 2020: Perekonomian Indonesia menghadapi ujian berat selama 2020. Di mana, tahun ini, ekonomi harus kembali mengalami resesi sejak terakhir pada 22 tahun silam. Bank Dunia mencatat, sejak 1871 sampai\xe2\x80\xa6 https://t.co/PpCu8L3vSn'",negatif
371,2020-12-30 23:45:04+00:00,1.34442932514825E+018,martin2374,"b'@Fahrihamzah @mohmahfudmd Yang benci FPI kelihatan kok dari kata-kata kasarnya yaitu para munafik dan pembenci Islam. Terlepas FPI ada plus minusnya namun rezim ini bikin Indonesia jalan mundur seperti sekarang, siap-siap saja resesi ekonomi karena hutang bejibun \xf0\x9f\x99\x82'",negatif
372,2020-12-30 23:23:26+00:00,1.34442388075711E+018,novensupra,"b'Coba cek, yg jadi Ketua BAZNAS, yang jadi Ketua KNEKS, yang jadi Ketua IAEI, yg jadi Ketua MES, yg jadi ketua BWI, apakah para pakar ekonomi Islam di Indonesia?'",positif
373,2020-12-30 23:07:40+00:00,1.34441991296238E+018,BasorMr,b'Perkembangan keuangan syariah ini menunjukkan bahwa Indonesia memiliki potensi yang besar dalam mengembangkan ekonomi dan keuangan Islam atau syariahnya. mantappp\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0 #PerkuatPemulihanRI https://t.co/J4D3vkEwDg',positif
374,2020-12-30 23:05:20+00:00,1.34441932872514E+018,TatataYuka,"b'Perkembangan keuangan syariah ini menunjukkan bahwa Indonesia memiliki potensi yang besar dalam mengembangkan ekonomi dan keuangan Islam atau syariahnya, #PerkuatPemulihanRI\n#gfuhu https://t.co/PYavB1vynq'",positif
375,2020-12-30 23:02:46+00:00,1.34441868341906E+018,aDEINa_,b'pembangunan kawasan perbatasan merupakan instruksi Presiden Joko Widodo dalam mendukung kegiatan sosial-ekonomi masyarakat sebagai beranda terdepan \xf0\x9f\x90\xbcIndonesia #PerkuatPemulihanRI https://t.co/GJSXFw6MTN',positif
376,2020-12-30 23:02:06+00:00,1.34441851207332E+018,boboyboymini,b'\xf0\x9f\x90\x88pembangunan kawasan perbatasan merupakan instruksi Presiden Joko Widodo dalam mendukung kegiatan sosial-ekonomi masyarakat sebagai beranda terdepan Indonesia #PerkuatPemulihanRI https://t.co/tWDd4qTPdG',positif
377,2020-12-30 23:00:01+00:00,1.34441798852762E+018,wiwikwikwik2,b'Pemulihan Ekonomi di Indonesia mendukung berbagai hal di macam sektor manapun itu #PerkuatPemulihanRI https://t.co/52K8wkCJL8',positif
378,2020-12-30 22:59:58+00:00,1.34441797636406E+018,Psulis04,b'Saat ini Indonesia telah memiliki berbagai program studi fakultas dan sekolah tinggi yang khusus untuk mengembangkan sektor ekonomi dan keuangan syariah\n#PerkuatPemulihanRI https://t.co/3rjtylKsKq',positif
379,2020-12-30 22:57:24+00:00,1.34441732944719E+018,Putraenstein,"b'Perkembangan keuangan syariah ini menunjukkan bahwa Indonesia memiliki potensi yang besar dalam mengembangkan ekonomi dan keuangan Islam atau syariahnya, #PerkuatPemulihanRI https://t.co/70pqKA4BJA'",positif
380,2020-12-30 22:56:11+00:00,1.34441702627452E+018,Sakuraa200,b'fungsi pertahanan keamanan dan sekaligus sebagai pusat pertumbuhan ekonomi baru di wilayah perbatasan Indonesia agar terciptanya keamanan dalam negara lndonesia menjadi semakin Aman Dan  nyaman sehingga masyarakat merasa di lindungi oleh negara #PerkuatPemulihanRI https://t.co/GD7UXuORYL',positif
381,2020-12-30 22:55:47+00:00,1.34441692400488E+018,hogong_hogong,b'Indonesia saat ini memiliki sejumlah program studi fakultas dan bahkan sekolah tinggi yang sangat khusus untuk mengembangkan sektor ekonomi dan keuangan syariah #PerkuatPemulihanRI https://t.co/FGbYFPdxvx',positif
382,2020-12-30 22:55:27+00:00,1.3444168423837E+018,dssyarifa,b'Indonesia saat ini telah memiliki sejumlah program studi fakultas dan bahkan sekolah tinggi yang khusus mengembangkan sektor ekonomi dan keuangan untuk pengembangan ekonomi syariah .. #PerkuatPemulihanRI https://t.co/Bho4wkXL4H',positif
383,2020-12-30 22:55:00+00:00,1.3444167262058E+018,Justaddher,b'Pemulihan gambut dan mangrove merupakan salah satu bagian dari penjagaan lingkungan hidup yang termasuk dalam Pemulihan Ekonomi Indonesia #PerkuatPemulihanRI https://t.co/ZeDcuOIOek',positif
384,2020-12-30 22:54:23+00:00,1.34441657278636E+018,Mbahsobirin,"b'@tomlembong Aaah ngarang bapak ini, kan FPI sudah dibubarin mestinya ekonomi indonesia langsung meroket'",positif
385,2020-12-30 22:48:18+00:00,1.34441504132023E+018,bakti249,b'@pakaipeci Kita Liat apakah setelah tdk Ada FPI kejahatan Di Indonesia berkurang? Apakah ekonomi Akan meroket? Apakah kedamaian Akan tercipta??? Mr Mpud saya tunggu pembuktiannya.....',negatif
386,2020-12-30 22:47:06+00:00,1.34441473768612E+018,idnpublic,"b'IMF ramal ekonomi tiga negara ini bakal pulih penuh di 2021, termasuk Indonesia https://t.co/pQfLoeScbn #berita #terbaru #video'",negatif
387,2020-12-30 22:15:10+00:00,1.34440670189462E+018,ABisaapa,"b'@vierda Etapi...tapi...mana mungkin kondisi bangsa ini memburuk, kan FPI sumber semua masalah bangsa kita udah bubar. Abis ini langsung dong ekonomi meroket, covid musnah, korupsi lenyap, stunting hilang, lingkungan hidup lestari, pdidikan Indonesia ngalahin Finlandia. Iya kan? Iya kan??'",negatif
388,2020-12-30 22:10:16+00:00,1.34440547165066E+018,aldo_sajo,"b'Selain itu, LaNyalla juga berharap, peserta program Kartu Prakerja dapat membangun UMKM-UMKM baru. \n\n""Perkembangan UMKM diharapkan bisa membantu percepatan pemulihan ekonomi Indonesia yang terdampak akibat pandemi Corona,"" tutur #LaNyalla.'",positif
389,2020-12-30 21:50:17+00:00,1.34440043879211E+018,Mpi_Ceee,"b'@QeenBee0 Semoga kita semua diberikan sehat walafiat, Indonesia bisa segera bersih dari covid19 dan perekonomiannya bisa bangkit sehingga terbuka kembali lowongan pekerjaan buat kita semua.\nSaya dapat pekerjaan lagi  sehingga ekonomi kita kembali normal seperti sedia kala.\nAamiin'",positif
390,2020-12-30 21:36:51+00:00,1.34439705937843E+018,John16348898,"b'Smoga ALLOH SWT menjaga beliau beserta keluarganya,serta beliau tetap ISTIQOMAH utk membangun ekonomi rakyat Indonesia....AB4RI1 https://t.co/PaZRu7b1L0'",positif
391,2020-12-30 20:51:37+00:00,1.34438567860432E+018,Bunga_Penyembuh,"b'@QeenBee0 Semoga kita semua dan Indonesia sehat2 saja, kondisi ekonomi kita dan Indonesia segera bangkit serta kita dan Indonesia tetap damai dan segera sejahtera.\nAamiin'",positif
392,2020-12-30 20:41:08+00:00,1.34438303899876E+018,WongAgung1987,b'@sherpa701 Semangat  Tuhan\n- melindungi kita semua \n- mengasihi Bamgsa Indonesia\n- mengangkat wabah Covid dg segera\n- memulihkan kehidupan ekonomi \n- mengabulkan Doa dan hajat kita semua\nAamiin',positif
393,2020-12-30 20:38:00+00:00,1.34438225182014E+018,ajic_kang,"b'Thn 2020 kita semua diberi ujian atas wabah covid-19, ekonomi yg melambat dan kemiskinan yg meningkat.  Namun harapan hrs selalu ada di thn 2021, agar bangsa Indonesia bangkit utk maju...'",positif
394,2020-12-30 20:09:10+00:00,1.34437499328774E+018,pejuang_hatik,b'Gue optimis UU Cipta Kerja akan membuat ekonomi Indonesia melejit dan rakyatnya makmur.\n#InvestasiSemakinSejahtera\n#BarisanProKerja https://t.co/RggDnCXTnW',positif
395,2020-12-30 19:42:05+00:00,1.34436817935158E+018,dailymatenews,b'PKS: Tren Ekonomi Indonesia Sudah Turun Sebelum Pandemi https://t.co/Gqf5nm9rb8 #ekuin dan baca terus berita lainnya di situs https://t.co/xeLAFysKe2 https://t.co/WAFHiYRjdA',negatif
396,2020-12-30 19:40:08+00:00,1.34436768586222E+018,IDCorner,"b'Ekonomi belum pulih, Bank Indonesia ubah ketentuan devisa hasil ekspor - https://t.co/Fuguiq5Ya2\n\n#INDONESIA'",negatif
397,2020-12-30 18:38:09+00:00,1.34435208817675E+018,dd000yy,"b'2020 juga wish gue bisa liat nct ot21 terkabul, malah jadi ot23. Trus masih ga percaya juga indonesia sering di notice artis2 korea wkwk. Kalau ga ada tahun sekarang gue ga bakal tau guna telegram selain gc ekonomi... ternyata telegram ibukota sosial media'",negatif
398,2020-12-30 18:21:28+00:00,1.34434789096202E+018,IndonesiaInBiH,b'Pengenalan wilayah di Bosnia dan Herzegovina juga langsung dilakukan oleh #DubesRoemKono untuk mengenali potensi kerja sama ekonomi dan pariwisata yang dapat dikembangkan dengan Indonesia.\n\n#IniDiplomasi #KBRISarajevo #Indonesia #RintisKemajuan @Kemlu_RI @roemkono_id https://t.co/SS9MZtqTsB',positif
399,2020-12-30 18:10:25+00:00,1.34434510960991E+018,Raesaka,"b'Mau pemerintah bilang ekonomi kita 10 besar kek, Indonesia akan selalu dianggap negara miskin oleh dunia luar. https://t.co/fmHuZ57NVC'",negatif
11351,2020-11-30 23:59:57+00:00,1.33356143753749E+018,DindaMasyithah,b'Dengan UU Cipta Kerja Negara Indonesia akan semakin maju perekonomiannya. Indonesia berkomitmen membangun ekonomi yang lebih inklusif dan tangguh.\n#InvestasiKembangkanIndustri https://t.co/YGwuWglO66',positif
11352,2020-11-30 23:56:02+00:00,1.33356045287025E+018,VostokMerah,"b'Puncak oligarki di Indonesia itu saat pakto 88 keluar, ratusan orang dari etnis tertentu jadi konglomerat, itulah hasil bancakan utang $72 billions, diputar ke grup mereka sendiri, untuk kuasai total ekonomi, tapi giliran disuruh bayar, pribumi yg harus tanggung.'",negatif
11353,2020-11-30 23:55:17+00:00,1.3335602606787E+018,mes_indonesia,"b'\xe2\x9c\xa8 Selamat dan sukses kepada : \n\n\xf0\x9f\x8e\x93 Prof. Dr. Euis Amalia, https://t.co/sfJ5JIWHnZ.\n\natas dikukuhkannya sebagai Guru Besar Bidang Ilmu Ekonomi Syariah Fakultas Ekonomi dan Bisnis UIN Syarif Hidayatullah, Jakarta\n\n""Semoga terus berkarya memajukan ekonomi syariah di Indonesia"" https://t.co/GqNcjMxE63'",positif
11354,2020-11-30 23:47:45+00:00,1.33355836789416E+018,Coffee2Talks,b'Pemerintah berupaya mendorong UMKM agar terus tumbuh dan berkembang sebagai motor penggerak perekonomian nasional.\n#EkonomiIndonesia \n#umkmmajukoperasikuat \n#dukungkemajuanbangsa https://t.co/m2x49cpdLy',positif
11355,2020-11-30 23:40:52+00:00,1.33355663543276E+018,beritaKBR,b'LIVE NOW!\n\nKomisi Perlindungan Anak Indonesia (KPAI) menemukan bahwa pekerja\nanak semakin banyak di masa pandemi Covid-19. \n\nBeban ekonomi menjadi pemicu keluarga mempekerjakan anak.\n\nApa saja resiko yang dihadapi para pekerja anak? Bgmn mencegahnya?\n\nKami bahas di #KBRPagi https://t.co/8aYqj0wIGV',negatif
11356,2020-11-30 23:36:47+00:00,1.33355560681739E+018,mcitraningrum,"b'@junanto Selamat pagi Pak @junanto, apakah Indonesia+BI sudah mulai memasukkan pendekatan pemulihan ekonomi hijau (#greenrecovery)? Sejauh ini stimulus ekonominya kebanyakan business-as-usual ya, tidak ke arah low carbon development.'",negatif
11357,2020-11-30 23:25:12+00:00,1.33355269264858E+018,geulisatuhda,"b'Untuk menjadi negara maju, ekonomi Indonesia harus ditopang industri yang kuat. Ini butuh investasi yang sangat besar, yang bisa dipenuhi jika aturan investasi dan bisnis dipermudah. \n#InvestasiKembangkanIndustri https://t.co/3pcfDJ5Smj'",positif
11358,2020-11-30 23:23:42+00:00,1.33355231376871E+018,Toha57984741,"b'@CNNIndonesia atas nama keberlangsungan indonesia semua dipajak, ada apa dengan negara kita, katanya tidak membebani rakyat, semua dipajak. ekonomi melemah masa pajak digenjot terus, dari kita bayar pajak, penghasilan juga ngak jelas, kalau bu menteri ya mudah aja ngomongnya.'",negatif
11359,2020-11-30 23:23:16+00:00,1.33355220455318E+018,junanto,"b'Seperti apa dampak pandemi thd ekonomi Indonesia di 2020? Lalu gimana nih prospek 2021 dan apa arah kebijakan BI? Jangan ketinggalan livestreaming arahan Presiden RI dan Pidato Gubernur BI tgl 3 Desember, pukul 10.00. Penting denger info penting ini sblm membuat keputusan! https://t.co/oKN8iuvBFF'",positif
11360,2020-11-30 23:21:23+00:00,1.33355173270659E+018,h_aristocrat,"b'Indonesia di belakang negara lain seperti Cina dalam perekonomian berbasis muslim. Halal food, muslim fashion, wisata muslim, ekonomi syariah. Padahal negara berpenduduk Muslim terbesar.'",negatif
11361,2020-11-30 23:11:00+00:00,1.33354911617395E+018,AnniaW3,b'Ekonomi masyarakat Indonesia akan lbh stabil dengan adanya UU Ciptaker ini #InvestasiKembangkanIndustri https://t.co/uY7cKTDqAW',positif
11362,2020-11-30 23:00:26+00:00,1.33354645730395E+018,ShiningShin_ing,b'Indonesia diharapkan mampu mengikuti tren global ekonomi dan keuangan syariah\xf0\x9f\x99\x82 #SinergiMembangunNKRI https://t.co/4QVH2yBbKs',positif
11363,2020-11-30 22:45:21+00:00,1.33354266369441E+018,JawaraRobi,"b'UU Cipta Kerja tak hanya mengubah iklim ketenagakerjaan dan investasi, tapi juga pertambangan dengan mengundang minat investor asing untuk masuk ke Indonesia. Bisnis pertambangan akan makin semarak dan membuat kondisi ekonomi kita naik kembali.\n\n#UUCiptaKerja https://t.co/0c3SoYGLMn'",positif
11364,2020-11-30 22:30:16+00:00,1.333538865706E+018,FerdinandHaean3,"b'Selamat pagi Desember..!!\nMari kita doakan negeri ini dijauhkan dari malapetaka apapun, diakhiri covid tahun ini, ekonomi kembali tumbuh positif dan seluruh kaum sesat berbangsa yang menjadikan agama alat politik segera bertobat dan kembali ke jalan yg benar.\n\nIni Indonesia kita.'",positif
11365,2020-11-30 21:53:01+00:00,1.3335294947291E+018,JakbarNews,"b""Masih 'Seumur Jagung'! Angka 1, bisa dibilang adalah awal dan permulaan dari sebuah langkah. Namun didukung semangat juang yang tinggi dan digedor 1 tekad yang mulia: Menjadikan Indonesia Bangkit dan Maju, menuju Ekonomi Kerakyatan yang lebih Baik,\xe2\x80\xa6 https://t.co/poZhDXS7FQ""",positif
11366,2020-11-30 21:17:18+00:00,1.3335205063733E+018,saadah_nida,"b'Ini acara untukmu\xe2\x80\xa6 Ngomong Politik Season 4 Ep #24 - Wisata, Mampukan Jadi Tumpuan Ekonomi Indonesia? episode Muslimah Media Center Indonesia\nhttps://t.co/J4SVDwFZtq'",positif
11367,2020-11-30 18:36:42+00:00,1.33348008812225E+018,03_malikha,"b'Byk hal menindas,mencekik dan mengorbakan Rakyat,Hutang selangit ekonomi karam nyungsep,korupsi subur,Nepotisme makmur,ekonomi sekarat,hukum milik yg berkuasa,Umat mayoritas di tindas..mau dibilang sukses&amp; Bpk.Tol Indonesia?? Mimpi... https://t.co/rCtplCUfvW'",negatif
11368,2020-11-30 17:56:22+00:00,1.33346993649729E+018,colombosth,b'@tanyainrl aku pacaran kalo ada yang mau ikut lomba untuk burung biru yang tidak dipilih peluang usaha yang dilakukan oleh para ahli antropologi dan sosiologi ekonomi mtk sejarah Indonesia kelas 10 PF',positif
11369,2020-11-30 17:15:58+00:00,1.33345977117366E+018,jpnncom,b'Pemerintah Sahkan Persetujuan Kemitraan Ekonomi Komprehensif Indonesia-Australia\n\nhttps://t.co/rlaQ2oYFWa',positif
11370,2020-11-30 17:03:47+00:00,1.33345670555274E+018,SpartanWisata,"b'Badan Pengembangan Wilayah Surabaya-Madura, Badan Standarisasi dan Akreditasi Nasional Keolahragaan, Komisi Pengawas Haji Indonesia, Komite Ekonomi dan Industri Nasional, Badan Pertimbangan Telekomunikasi, Komisi Nasional Lanjut Usia,'",positif
11371,2020-11-30 17:01:00+00:00,1.33345600364012E+018,nalarpolitik,"b'Semangat Indonesia membangun ekonomi yang lebih inklusif, berkelanjutan, dan tangguh melalui UU Cipta Kerja harus kita dukung bersama. Geliat pemulihan ekonomi tidak boleh lagi mengabaikan perlindungan terhadap lingkungan.\n\n#BarisanProKerja https://t.co/lfKROHvoX4'",positif
11372,2020-11-30 16:54:24+00:00,1.33345434269158E+018,budtsl,b'@rmol_id Kita kasih aplus yg gemuroh...plok plok plok plok plok...ayo tangkepin para kupret2 koruptor yg mash buron dan sikat abis koruptor2 perusak ekonomi Indonesia',positif
11373,2020-11-30 16:34:21+00:00,1.33344929737581E+018,robitalhazmi,"b'The future is bright. \nIndonesia penduduknya muda-muda, masuk negara G20 ditambah prediksi jadi no 4 ekonomi terbesar tahun 2045, negara demokrasi terbesar no 3. \nSayang aja kalo hanya dikenal sebagai negara yang jago bulu tangkis, penjual batu bara, nikel, dll.'",negatif
